"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"108733","MAF","2013-03-24 02:12:00",-102.2075,31.9466,60.8,1.4,8.93,350,31,0,29.82,NA,2.5,40,"OVC",NA,NA,NA,2200,NA,NA,NA,"BLDU",NA,NA,NA,40,360,"2013-03-24 02:10",60.8,"KMAF 240212Z 35031G40KT 2 1/2SM BLDU OVC022 16/M17 A2982 RMK AO2 PK WND 36040/0210"
"108734","MAF","2013-03-24 02:38:00",-102.2075,31.9466,57.2,-2.2,8.58,360,32,0,29.86,NA,1.75,43,"OVC",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,43,360,"2013-03-24 02:36",57.2,"KMAF 240238Z 36032G43KT 1 3/4SM BLDU OVC020 14/M19 A2986 RMK AO2 PK WND 36043/0236"
"108735","MAF","2013-03-24 02:53:00",-102.2075,31.9466,55.94,-5.98,7.49,350,30,0,29.88,1009.5,1.75,38,"OVC",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,43,360,"2013-03-24 02:36",55.94,"KMAF 240253Z 35030G38KT 1 3/4SM BLDU OVC018 13/M21 A2988 RMK AO2 PK WND 36043/0236 SLP095 T01331211 53069"
"108736","MAF","2013-03-24 03:25:00",-102.2075,31.9466,53.6,-9.4,6.9,350,29,0,29.9,NA,2,38,"OVC",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,38,350,"2013-03-24 03:25",53.6,"KMAF 240325Z 35029G38KT 2SM BLDU OVC018 12/M23 A2990 RMK AO2 PK WND 35038/0325"
"108737","MAF","2013-03-24 03:49:00",-102.2075,31.9466,50,15.8,25.28,350,25,0,29.94,NA,3,35,"OVC",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,38,360,"2013-03-24 03:32",42.18,"KMAF 240349Z 35025G35KT 3SM BLDU OVC020 10/M09 A2994 RMK AO2 PK WND 36038/0332"
"108738","MAF","2013-03-24 03:53:00",-102.2075,31.9466,50,15.98,25.48,360,24,0,29.95,1011.5,4,34,"OVC",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,38,360,"2013-03-24 03:32",42.34,"KMAF 240353Z 36024G34KT 4SM BLDU OVC020 10/M09 A2995 RMK AO2 PK WND 36038/0332 SLP115 T01001089"
"108739","MAF","2013-03-24 04:53:00",-102.2075,31.9466,42.08,24.98,50.42,10,28,0,30,1013.2,6,40,"OVC",NA,NA,NA,2200,NA,NA,NA,"BLDU",NA,NA,NA,40,10,"2013-03-24 04:46",30.9,"KMAF 240453Z 01028G40KT 6SM BLDU OVC022 06/M04 A3000 RMK AO2 PK WND 01040/0446 SLP132 T00561039"
"108740","MAF","2013-03-24 05:53:00",-102.2075,31.9466,37.94,23,54.51,10,25,0,30.07,1015.8,9,32,"BKN",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,35,10,"2013-03-24 05:22",25.86,"KMAF 240553Z AUTO 01025G32KT 9SM BLDU BKN020 03/M05 A3007 RMK AO2 PK WND 01035/0522 PRESRR SLP158 T00331050 10250 20033 402670033 53038"
"108741","MAF","2013-03-24 06:06:00",-102.2075,31.9466,37.4,23,55.68,10,22,0,30.07,NA,10,33,"SCT",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,33,20,"2013-03-24 06:01",25.81,"KMAF 240606Z AUTO 01022G33KT 10SM BLDU SCT020 03/M05 A3007 RMK AO2 PK WND 02033/0601"
"108742","MAF","2013-03-24 06:32:00",-102.2075,31.9466,35.6,21.2,55.41,360,23,0,30.09,NA,9,29,"BKN",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,33,20,"2013-03-24 06:01",23.15,"KMAF 240632Z AUTO 36023G29KT 9SM BLDU BKN024 02/M06 A3009 RMK AO2 PK WND 02033/0601"
"108743","MAF","2013-03-24 06:44:00",-102.2075,31.9466,35.6,21.2,55.41,360,19,0,30.1,NA,10,26,"SCT",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,33,20,"2013-03-24 06:01",24.2,"KMAF 240644Z AUTO 36019G26KT 10SM BLDU SCT024 02/M06 A3010 RMK AO2 PK WND 02033/0601"
"108744","MAF","2013-03-24 06:53:00",-102.2075,31.9466,35.06,21.02,56.18,10,20,0,30.1,1017,10,25,"FEW",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,33,20,"2013-03-24 06:01",23.2,"KMAF 240653Z AUTO 01020G25KT 10SM BLDU FEW024 02/M06 A3010 RMK AO2 PK WND 02033/0601 SLP170 T00171061"
"108745","MAF","2013-03-24 07:53:00",-102.2075,31.9466,33.08,19.04,55.89,360,14,0,30.15,1018.7,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,22.55,"KMAF 240753Z AUTO 36014KT 10SM BLDU CLR 01/M07 A3015 RMK AO2 SLP187 T00061072"
"108746","MAF","2013-03-24 08:53:00",-102.2075,31.9466,30.92,15.98,53.44,350,11,0,30.15,1018.9,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,21.1,"KMAF 240853Z AUTO 35011KT 10SM BLDU CLR M01/M09 A3015 RMK AO2 SLP189 T10061089 51027"
"108747","MAF","2013-03-24 09:53:00",-102.2075,31.9466,28.94,15.08,55.69,340,10,0,30.17,1019.3,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,19.13,"KMAF 240953Z AUTO 34010KT 10SM BLDU CLR M02/M09 A3017 RMK AO2 SLP193 T10171094"
"108748","MAF","2013-03-24 10:53:00",-102.2075,31.9466,28.04,15.08,57.79,320,8,0,30.18,1020,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,19.24,"KMAF 241053Z 32008KT 10SM BLDU CLR M02/M09 A3018 RMK AO2 SLP200 T10221094"
"108749","MAF","2013-03-24 11:53:00",-102.2075,31.9466,28.04,14,55.12,310,7,0,30.21,1021,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,19.95,"KMAF 241153Z 31007KT 10SM BLDU CLR M02/M10 A3021 RMK AO2 SLP210 T10221100 10033 21022 53017"
"109154","MAF","2013-04-09 21:53:00",-102.2075,31.9466,89.06,23,9.02,260,13,0,29.52,994.6,6,22,"CLR",NA,NA,NA,NA,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,84.35,"KMAF 092153Z 26013G22KT 6SM HZ BLDU CLR 32/M05 A2952 RMK AO2 PK WND 25032/2107 SLP946 T03171050"
"109155","MAF","2013-04-09 22:53:00",-102.2075,31.9466,80.96,32,16.94,330,29,0,29.55,996.3,5,34,"FEW",NA,NA,NA,3100,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,79.05,"KMAF 092253Z 33029G34KT 5SM HZ BLDU FEW031 27/00 A2955 RMK AO2 PK WND 33034/2253 SLP963 T02720000"
"109156","MAF","2013-04-09 23:53:00",-102.2075,31.9466,73.04,30.92,21.09,360,30,0,29.61,998.5,5,38,"BKN",NA,NA,NA,3300,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,71.04,"KMAF 092353Z 36030G38KT 5SM HZ BLDU BKN033 23/M01 A2961 RMK AO2 PK WND 36038/2352 SLP985 T02281006 10322 20228 53024"
"109157","MAF","2013-04-10 00:11:00",-102.2075,31.9466,68,30.2,24.32,10,31,0,29.62,NA,3,39,"OVC",NA,NA,NA,2900,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,68,"KMAF 100011Z 01031G39KT 3SM HZ BLDU OVC029 20/M01 A2962 RMK AO2 PK WND 36039/0011"
"109158","MAF","2013-04-10 00:53:00",-102.2075,31.9466,60.98,28.94,29.52,10,25,0,29.69,1002.1,4,31,"OVC",NA,NA,NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,60.98,"KMAF 100053Z 01025G31KT 4SM HZ BLDU OVC027 16/M02 A2969 RMK AO2 PK WND 36039/0011 PRESRR SLP021 T01611017"
"109159","MAF","2013-04-10 01:53:00",-102.2075,31.9466,55.94,26.96,32.61,10,20,0,29.73,1003.7,6,25,"FEW",NA,NA,NA,2700,NA,NA,NA,"BLDU",NA,NA,NA,28,10,"2013-04-10 00:57",55.94,"KMAF 100153Z 01020G25KT 6SM BLDU FEW027 13/M03 A2973 RMK AO2 PK WND 01028/0057 SLP037 T01331028"
"109160","MAF","2013-04-10 02:32:00",-102.2075,31.9466,55.4,26.6,32.76,30,16,0,29.77,NA,6,NA,"VV ",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KMAF 100232Z 03016KT 6SM BLDU VV020 13/M03 A2977 RMK AO2 DU020"
"109161","MAF","2013-04-10 02:53:00",-102.2075,31.9466,53.96,26.96,35.04,20,18,0,29.78,1005,6,NA,"VV ",NA,NA,NA,2000,NA,NA,NA,"DU",NA,NA,NA,NA,NA,NA,53.96,"KMAF 100253Z 02018KT 6SM DU VV020 12/M03 A2978 RMK AO2 SLP050 T01221028 51053"
"109162","MAF","2013-04-10 03:53:00",-102.2075,31.9466,51.08,28.94,42.26,20,18,0,29.82,1006.3,9,22,"VV ",NA,NA,NA,2000,NA,NA,NA,"DU",NA,NA,NA,NA,NA,NA,51.08,"KMAF 100353Z 02018G22KT 9SM DU VV020 11/M02 A2982 RMK AO2 SLP063 T01061017"
"109357","MAF","2013-04-18 03:53:00",-102.2075,31.9466,78.08,8.96,6.99,260,12,0,29.65,999.2,9,NA,"BKN",NA,NA,NA,2900,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.92,"KMAF 180353Z 26012KT 9SM BLDU BKN029 26/M13 A2965 RMK AO2 SLP992 T02561128 $"
"109358","MAF","2013-04-18 04:00:00",-102.2075,31.9466,78.8,10.4,7.28,270,13,0,29.66,NA,8,NA,"OVC",NA,NA,NA,3300,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,76.72,"KMAF 180400Z 27013KT 8SM BLDU OVC033 26/M12 A2966 RMK AO2 $"
"109359","MAF","2013-04-18 04:53:00",-102.2075,31.9466,78.98,17.96,10.07,300,21,0,29.7,1000.7,4,28,"OVC",NA,NA,NA,4100,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,77.05,"KMAF 180453Z 30021G28KT 4SM HZ BLDU OVC041 26/M08 A2970 RMK AO2 PK WND 30028/0452 SLP007 T02611078 $"
"109360","MAF","2013-04-18 05:06:00",-102.2075,31.9466,77,24.8,14.37,300,24,0,29.72,NA,2,38,"OVC",NA,NA,NA,3900,NA,NA,NA,"HZ BLDU",NA,NA,NA,38,300,"2013-04-18 05:01",75.08,"KMAF 180506Z AUTO 30024G38KT 2SM HZ BLDU OVC039 25/M04 A2972 RMK AO2 PK WND 30038/0501 PRESRR $"
"109361","MAF","2013-04-18 05:13:00",-102.2075,31.9466,71.6,26.6,18.55,340,33,0,29.75,NA,1.5,42,"OVC",NA,NA,NA,3300,NA,NA,NA,"HZ BLDU",NA,NA,NA,42,340,"2013-04-18 05:10",69.33,"KMAF 180513Z AUTO 34033G42KT 1 1/2SM HZ BLDU OVC033 22/M03 A2975 RMK AO2 PK WND 34042/0510 PRESRR $"
"109362","MAF","2013-04-18 05:22:00",-102.2075,31.9466,66.2,26.6,22.33,340,28,0,29.76,NA,1.25,39,"OVC",NA,NA,NA,2600,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,66.2,"KMAF 180522Z AUTO 34028G39KT 1 1/4SM HZ BLDU OVC026 19/M03 A2976 RMK AO2 PK WND 34042/0510 PRESRR $"
"109363","MAF","2013-04-18 05:36:00",-102.2075,31.9466,64.4,32,29.63,350,28,0,29.78,NA,2,37,"OVC",NA,NA,NA,2000,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,64.4,"KMAF 180536Z AUTO 35028G37KT 2SM HZ BLDU OVC020 18/00 A2978 RMK AO2 PK WND 34042/0510 PRESRR $"
"109364","MAF","2013-04-18 05:53:00",-102.2075,31.9466,60.98,33.98,36.19,350,27,0,29.8,1005,4,36,"OVC",NA,NA,NA,3000,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,60.98,"KMAF 180553Z AUTO 35027G36KT 4SM HZ BLDU OVC030 16/01 A2980 RMK AO2 PK WND 34042/0510 PRESRR SLP050 T01610011 10333 20161 403440161 51046 $"
"109365","MAF","2013-04-18 06:49:00",-102.2075,31.9466,53.6,37.4,54.07,10,19,0,29.87,NA,7,29,"OVC",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,39,350,"2013-04-18 05:55",53.6,"KMAF 180649Z AUTO 01019G29KT 7SM BLDU OVC024 12/03 A2987 RMK AO2 PK WND 35039/0555 PRESRR $"
"109366","MAF","2013-04-18 06:53:00",-102.2075,31.9466,53.06,37.04,54.38,10,20,0,29.87,1007.4,8,23,"OVC",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,39,350,"2013-04-18 05:55",53.06,"KMAF 180653Z AUTO 01020G23KT 8SM BLDU OVC020 12/03 A2987 RMK AO2 PK WND 35039/0555 SLP074 T01170028 $"
"109367","MAF","2013-04-18 07:53:00",-102.2075,31.9466,48.02,35.06,60.62,10,19,0,29.9,1008.4,10,NA,"OVC",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,40.62,"KMAF 180753Z AUTO 01019KT 10SM BLDU OVC018 09/02 A2990 RMK AO2 SLP084 T00890017 $"
"109368","MAF","2013-04-18 08:14:00",-102.2075,31.9466,46.4,35.6,65.83,350,22,0,29.9,NA,10,27,"FEW",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,27,350,"2013-04-18 08:14",37.86,"KMAF 180814Z AUTO 35022G27KT 10SM BLDU FEW018 08/02 A2990 RMK AO2 PK WND 35027/0814 $"
"109369","MAF","2013-04-18 08:53:00",-102.2075,31.9466,44.06,33.08,65.07,360,19,0,29.9,1009,10,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,35.39,"KMAF 180853Z AUTO 36019G24KT 10SM BLDU CLR 07/01 A2990 RMK AO2 PK WND 36028/0822 SLP090 T00670006 53012 $"
"109370","MAF","2013-04-18 09:53:00",-102.2075,31.9466,42.98,32,64.93,350,17,0,29.91,1009.2,10,26,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,34.46,"KMAF 180953Z AUTO 35017G26KT 10SM BLDU CLR 06/00 A2991 RMK AO2 PK WND 34026/0947 SLP092 T00610000 $"
"109371","MAF","2013-04-18 10:53:00",-102.2075,31.9466,41,30.02,64.68,10,18,0,29.96,1011.2,10,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.6,"KMAF 181053Z 01018G25KT 10SM BLDU CLR 05/M01 A2996 RMK AO2 PK WND 36030/1035 SLP112 T00501011 $"
"109704","MAF","2013-05-01 18:53:00",-102.2075,31.9466,87.98,37.04,16.52,360,18,0,29.89,1007,5,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,20,"2013-05-01 18:50",84.3,"KMAF 011853Z 36018G28KT 5SM BLDU CLR 31/03 A2989 RMK AO2 PK WND 02028/1850 SLP070 T03110028"
"109705","MAF","2013-05-01 19:53:00",-102.2075,31.9466,89.06,37.04,15.97,20,16,0,29.9,1007.4,5,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,360,"2013-05-01 19:23",85.2,"KMAF 011953Z 02016G25KT 5SM BLDU CLR 32/03 A2990 RMK AO2 PK WND 36027/1923 SLP074 T03170028"
"109706","MAF","2013-05-01 20:53:00",-102.2075,31.9466,89.06,35.96,15.3,20,16,0,29.9,1007.5,6,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,26,10,"2013-05-01 20:25",85.17,"KMAF 012053Z 02016G23KT 6SM BLDU CLR 32/02 A2990 RMK AO2 PK WND 01026/2025 SLP075 T03170022 51005"
"109707","MAF","2013-05-01 21:53:00",-102.2075,31.9466,87.98,37.94,17.12,30,15,0,29.9,1007.6,6,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,84.33,"KMAF 012153Z 03015G23KT 6SM BLDU CLR 31/03 A2990 RMK AO2 SLP076 T03110033"
"109708","MAF","2013-05-01 22:53:00",-102.2075,31.9466,87.08,41,19.85,30,18,0,29.9,1007.7,10,25,"BKN",NA,NA,NA,3800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.71,"KMAF 012253Z 03018G25KT 10SM BLDU BKN038 31/05 A2990 RMK AO2 SLP077 T03060050"
"109709","MAF","2013-05-01 23:00:00",-102.2075,31.9466,87.8,39.2,18.09,40,15,0,29.9,NA,10,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,84.22,"KMAF 012300Z 04015G24KT 10SM BLDU CLR 31/04 A2990 RMK AO2"
"110189","MAF","2013-05-21 13:53:00",-102.2075,31.9466,69.98,50,49.07,360,19,0,29.86,1006.4,10,29,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,32,360,"2013-05-21 13:34",69.98,"KMAF 211353Z 36019G29KT 10SM BLDU CLR 21/10 A2986 RMK AO2 PK WND 36032/1334 SLP064 T02110100"
"110190","MAF","2013-05-21 14:53:00",-102.2075,31.9466,73.04,46.94,39.44,360,18,0,29.89,1007.2,10,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,29,350,"2013-05-21 13:59",71.9,"KMAF 211453Z 36018G23KT 10SM BLDU CLR 23/08 A2989 RMK AO2 PK WND 35029/1359 SLP072 T02280083 51031"
"110486","MAF","2013-06-01 16:41:00",-102.2075,31.9466,84.2,57.2,39.86,30,21,0,29.94,NA,5,27,"SCT",NA,NA,NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,28,40,"2013-06-01 16:13",84.2,"KMAF 011641Z 03021G27KT 5SM BLDU SCT030 29/14 A2994 RMK AO2 PK WND 04028/1613"
"110487","MAF","2013-06-01 16:53:00",-102.2075,31.9466,86,57.92,38.61,50,21,0,29.94,1008.6,5,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,40,"2013-06-01 16:13",86,"KMAF 011653Z 05021KT 5SM BLDU CLR 30/14 A2994 RMK AO2 PK WND 04028/1613 SLP086 T03000144"
"110488","MAF","2013-06-01 17:53:00",-102.2075,31.9466,87.98,51.98,29.2,40,20,0,29.96,1009,5,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,70,"2013-06-01 17:32",85.57,"KMAF 011753Z 04020G25KT 5SM BLDU CLR 31/11 A2996 RMK AO2 PK WND 07027/1732 SLP090 T03110111 10311 20217 53012"
"110489","MAF","2013-06-01 18:53:00",-102.2075,31.9466,89.06,51.98,28.22,60,17,0,29.97,1009.4,5,28,"FEW",NA,NA,NA,3900,NA,NA,NA,"BLDU",NA,NA,NA,29,60,"2013-06-01 17:58",86.54,"KMAF 011853Z 06017G28KT 5SM BLDU FEW039 32/11 A2997 RMK AO2 PK WND 06029/1758 SLP094 T03170111"
"110490","MAF","2013-06-01 19:53:00",-102.2075,31.9466,89.96,53.06,28.55,70,18,0,29.96,1009.2,5,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,30,60,"2013-06-01 19:44",87.58,"KMAF 011953Z 07018G30KT 5SM BLDU CLR 32/12 A2996 RMK AO2 PK WND 06030/1944 SLP092 T03220117"
"110491","MAF","2013-06-01 20:53:00",-102.2075,31.9466,89.96,53.06,28.55,70,19,0,29.96,1009.1,10,26,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,60,"2013-06-01 20:43",87.58,"KMAF 012053Z 07019G26KT 10SM BLDU CLR 32/12 A2996 RMK AO2 PK WND 06028/2043 SLP091 T03220117 58001"
"110492","MAF","2013-06-01 21:53:00",-102.2075,31.9466,89.96,51.08,26.54,70,15,0,29.96,1009.3,10,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,60,"2013-06-01 21:40",87.2,"KMAF 012153Z 07015G24KT 10SM BLDU CLR 32/11 A2996 RMK AO2 PK WND 06027/2140 SLP093 T03220106"
"110493","MAF","2013-06-01 22:53:00",-102.2075,31.9466,87.98,48.92,26.07,70,18,0,29.96,1009.2,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,26,70,"2013-06-01 22:27",85.12,"KMAF 012253Z 07018KT 10SM BLDU CLR 31/09 A2996 RMK AO2 PK WND 07026/2227 SLP092 T03110094"
"111221","MAF","2013-06-29 17:31:00",-102.2075,31.9466,95,60.8,32.27,50,18,0,30.05,NA,2,23,"BKN","BKN",NA,NA,1400,11000,NA,NA,"BLDU",NA,NA,NA,28,50,"2013-06-29 17:21",95,"KMAF 291731Z 05018G23KT 2SM BLDU BKN014 BKN110 35/16 A3005 RMK AO2 PK WND 05028/1721"
"111222","MAF","2013-06-29 17:50:00",-102.2075,31.9466,91.4,64.4,40.96,50,27,0,30.05,NA,1.25,38,"OVC",NA,NA,NA,1400,NA,NA,NA,"BLDU",NA,NA,NA,38,30,"2013-06-29 17:47",93.19,"KMAF 291750Z 05027G38KT 1 1/4SM BLDU OVC014 33/18 A3005 RMK AO2 PK WND 03038/1747"
"111223","MAF","2013-06-29 17:53:00",-102.2075,31.9466,91.04,64.04,40.9,50,28,0,30.05,1012.1,1,38,"VV ",NA,NA,NA,1400,NA,NA,NA,"BLDU",NA,NA,NA,38,30,"2013-06-29 17:47",92.59,"KMAF 291753Z 05028G38KT 1SM BLDU VV014 33/18 A3005 RMK AO2 PK WND 03038/1747 SLP121 T03280178 10367 20256 53004"
"111224","MAF","2013-06-29 18:53:00",-102.2075,31.9466,95,60.08,31.45,60,21,0,30.03,1011.1,2.5,NA,"VV ",NA,NA,NA,1600,NA,NA,NA,"BLDU",NA,NA,NA,34,40,"2013-06-29 17:56",95,"KMAF 291853Z 06021KT 2 1/2SM BLDU VV016 35/16 A3003 RMK AO2 PK WND 04034/1756 SLP111 T03500156"
"111225","MAF","2013-06-29 19:14:00",-102.2075,31.9466,96.8,59,28.63,80,20,0,30.02,NA,5,NA,"FEW",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,96.8,"KMAF 291914Z 08020KT 5SM BLDU FEW020 36/15 A3002 RMK AO2"
"112650","MAF","2013-08-23 22:34:00",-102.2075,31.9466,89.6,60.8,38.18,150,25,0,30.01,NA,2,34,"SCT","BKN",NA,NA,1300,8500,NA,NA,"HZ BLDU",NA,NA,NA,34,140,"2013-08-23 22:25",89.6,"KMAF 232234Z 15025G34KT 2SM HZ BLDU SCT013 BKN085 32/16 A3001 RMK AO2 PK WND 14034/2225"
"112651","MAF","2013-08-23 22:41:00",-102.2075,31.9466,89.6,60.8,38.18,140,26,0,30.01,NA,5,31,"SCT","BKN",NA,NA,1000,8000,NA,NA,"HZ BLDU",NA,NA,NA,34,140,"2013-08-23 22:25",89.6,"KMAF 232241Z 14026G31KT 5SM HZ BLDU SCT010 BKN080 32/16 A3001 RMK AO2 PK WND 14034/2225"
"112652","MAF","2013-08-23 22:53:00",-102.2075,31.9466,89.06,60.98,39.08,150,22,0,30.01,1011.4,7,NA,"FEW",NA,NA,NA,1200,NA,NA,NA,"BLDU",NA,NA,NA,34,140,"2013-08-23 22:25",89.06,"KMAF 232253Z 15022KT 7SM BLDU FEW012 32/16 A3001 RMK AO2 PK WND 14034/2225 SLP114 T03170161"
"112653","MAF","2013-08-23 23:53:00",-102.2075,31.9466,86,60.98,43.07,140,16,1e-04,30.02,1011.6,10,NA,"BKN",NA,NA,NA,11000,NA,NA,NA,"-RA BLDU",NA,NA,NA,27,150,"2013-08-23 22:57",86.11,"KMAF 232353Z 14016KT 10SM -RA BLDU BKN110 30/16 A3002 RMK AO2 PK WND 15027/2257 RAB48 SLP116 P0000 60000 T03000161 10350 20300 55000"
"112654","MAF","2013-08-24 00:53:00",-102.2075,31.9466,84.92,60.08,43.18,130,13,1e-04,30.02,1011.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,84.84,"KMAF 240053Z 13013KT 10SM BLDU CLR 29/16 A3002 RMK AO2 RAE26 SLP118 P0000 T02940156"
"112655","MAF","2013-08-24 01:53:00",-102.2075,31.9466,82.04,62.96,52.47,160,8,0,30.02,1011.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.19,"KMAF 240153Z 16008KT 10SM BLDU CLR 28/17 A3002 RMK AO2 SLP118 T02780172"
"112656","MAF","2013-08-24 02:53:00",-102.2075,31.9466,82.04,60.08,47.39,120,7,0,30.07,1013.2,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,82.43,"KMAF 240253Z 12007KT 10SM BLDU CLR 28/16 A3007 RMK AO2 SLP132 60000 T02780156 53017"
"112657","MAF","2013-08-24 03:53:00",-102.2075,31.9466,78.98,62.96,57.99,130,7,0,30.07,1013.2,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80.52,"KMAF 240353Z 13007KT 10SM BLDU CLR 26/17 A3007 RMK AO2 SLP132 T02610172"
"112658","MAF","2013-08-24 04:53:00",-102.2075,31.9466,78.08,62.96,59.74,130,5,0,30.07,1013,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,78.08,"KMAF 240453Z AUTO 13005KT 10SM BLDU CLR 26/17 A3007 RMK AO2 SLP130 T02560172"
"112659","MAF","2013-08-24 05:53:00",-102.2075,31.9466,75.92,64.04,66.65,140,6,0,30.08,1013.6,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.92,"KMAF 240553Z AUTO 14006KT 10SM BLDU CLR 24/18 A3008 RMK AO2 SLP136 60000 T02440178 10300 20244 403500222 53003"
"112660","MAF","2013-08-24 06:53:00",-102.2075,31.9466,73.94,62.96,68.57,110,4,0,30.08,1013.6,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,73.94,"KMAF 240653Z AUTO 11004KT 10SM BLDU CLR 23/17 A3008 RMK AO2 SLP136 T02330172"
"112661","MAF","2013-08-24 07:53:00",-102.2075,31.9466,73.04,62.96,70.68,120,6,0,30.09,1013.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,73.04,"KMAF 240753Z AUTO 12006KT 10SM BLDU CLR 23/17 A3009 RMK AO2 SLP138 T02280172"
