"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"123522","AMA","2014-04-03 20:14:00",-101.7059,35.2194,64.4,6.8,10.08,240,34,0,29.76,NA,2.5,46,"BKN","OVC",NA,NA,3000,3500,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,64.4,"KAMA 032014Z 24034G46KT 2 1/2SM HZ BLDU BKN030 OVC035 18/M14 A2976"
"123523","AMA","2014-04-03 20:22:00",-101.7059,35.2194,62.6,8.6,11.65,240,26,0,29.76,NA,7,43,"OVC",NA,NA,NA,3200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KAMA 032022Z 24026G43KT 7SM BLDU OVC032 17/M13 A2976"
"123524","AMA","2014-04-03 20:53:00",-101.7059,35.2194,62.96,6.98,10.69,240,22,0,29.76,1004.3,10,35,"BKN",NA,NA,NA,3500,NA,NA,NA,"BLDU",NA,NA,NA,46,240,"2014-04-03 20:07",62.96,"KAMA 032053Z 24022G35KT 10SM BLDU BKN035 17/M14 A2976 RMK AO2 PK WND 24046/2007 SLP043 T01721139 53004"
"123525","AMA","2014-04-03 21:53:00",-101.7059,35.2194,62.96,10.04,12.27,270,18,0,29.78,1005,10,28,"SCT",NA,NA,NA,11000,NA,NA,NA,"BLDU",NA,NA,NA,39,240,"2014-04-03 21:00",62.96,"KAMA 032153Z 27018G28KT 10SM BLDU SCT110 17/M12 A2978 RMK AO2 PK WND 24039/2100 SLP050 T01721122"
"123526","AMA","2014-04-03 22:09:00",-101.7059,35.2194,62.96,23,21.52,330,25,0,29.8,NA,5,31,"FEW","BKN",NA,NA,900,11000,NA,NA,"HZ BLDU",NA,NA,NA,31,290,"2014-04-03 22:02",62.96,"KAMA 032209Z 33025G31KT 5SM HZ BLDU FEW009 BKN110 17/M05 A2980 RMK AO2 PK WND 29031/2202 WSHFT 2155 T01721050"
"123527","AMA","2014-04-03 22:42:00",-101.7059,35.2194,55.4,30.2,37.97,320,31,0,29.87,NA,1.5,40,"BKN","BKN",NA,NA,1500,11000,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,55.4,"KAMA 032242Z 32031G40KT 1 1/2SM HZ BLDU BKN015 BKN110 13/M01 A2987"
"123528","AMA","2014-04-03 22:53:00",-101.7059,35.2194,55.04,30.02,38.19,340,28,0,29.87,1008.6,2.5,39,"BKN","OVC",NA,NA,2100,11000,NA,NA,"HZ BLDU",NA,NA,NA,40,320,"2014-04-03 22:36",55.04,"KAMA 032253Z 34028G39KT 2 1/2SM HZ BLDU BKN021 OVC110 13/M01 A2987 RMK AO2 PK WND 32040/2236 WSHFT 2155 TWR VIS 4 SLP086 T01281011"
"123529","AMA","2014-04-03 23:00:00",-101.7059,35.2194,55.4,30.2,37.97,330,27,0,29.87,NA,4,36,"BKN","OVC",NA,NA,2300,3300,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,55.4,"KAMA 032300Z 33027G36KT 4SM HZ BLDU BKN023 OVC033 13/M01 A2987"
"123530","AMA","2014-04-03 23:22:00",-101.7059,35.2194,53.96,30.02,39.72,340,27,0,29.91,NA,6,34,"BKN",NA,NA,NA,3300,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,340,"2014-04-03 23:20",53.96,"KAMA 032322Z 34027G34KT 6SM HZ BLDU BKN033 12/M01 A2991 RMK AO2 PK WND 34034/2320 PRESRR T01221011"
"123531","AMA","2014-04-03 23:53:00",-101.7059,35.2194,51.08,28.94,42.26,340,24,0,29.95,1012.5,9,32,"BKN",NA,NA,NA,3200,NA,NA,NA,"BLDU",NA,NA,NA,36,340,"2014-04-03 23:32",51.08,"KAMA 032353Z 34024G32KT 9SM BLDU BKN032 11/M02 A2995 RMK AO2 PK WND 34036/2332 SLP125 T01061017 10189 20106 53057"
"123532","AMA","2014-04-04 00:53:00",-101.7059,35.2194,46.04,26.06,45.33,350,31,0,30.01,1015.2,7,37,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,37,350,"2014-04-04 00:52",35.86,"KAMA 040053Z 35031G37KT 7SM BLDU CLR 08/M03 A3001 RMK AO2 PK WND 35037/0052 SLP152 T00781033"
"123533","AMA","2014-04-04 01:53:00",-101.7059,35.2194,42.08,26.96,54.73,350,19,0,30.04,1016.7,10,26,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,36,350,"2014-04-04 00:59",32.77,"KAMA 040153Z 35019G26KT 10SM BLDU CLR 06/M03 A3004 RMK AO2 PK WND 35036/0059 SLP167 T00561028"
"124097","AMA","2014-04-26 20:53:00",-101.7059,35.2194,86,12.92,6.44,200,27,0,29.56,995.1,10,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,41,200,"2014-04-26 19:57",81.67,"KAMA 262053Z 20027G34KT 10SM BLDU CLR 30/M11 A2956 RMK AO2 PK WND 20041/1957 SLP951 T03001106 56027"
"124098","AMA","2014-04-26 21:53:00",-101.7059,35.2194,87.08,12.02,5.98,210,34,0,29.54,994.4,8,43,"BKN",NA,NA,NA,2100,NA,NA,NA,"BLDU",NA,NA,NA,43,210,"2014-04-26 21:53",82.41,"KAMA 262153Z 21034G43KT 8SM BLDU BKN021 31/M11 A2954 RMK AO2 PK WND 21043/2153 SLP944 T03061111"
"124099","AMA","2014-04-26 22:06:00",-101.7059,35.2194,87.08,12.02,5.98,200,30,0,29.53,NA,9,40,"SCT",NA,NA,NA,2300,NA,NA,NA,"BLDU",NA,NA,NA,40,200,"2014-04-26 22:01",82.41,"KAMA 262206Z 20030G40KT 9SM BLDU SCT023 31/M11 A2953 RMK AO2 PK WND 20040/2201 T03061111"
"124100","AMA","2014-04-26 22:16:00",-101.7059,35.2194,87.08,8.96,5.22,210,28,0,29.53,NA,7,45,"BKN","BKN",NA,NA,2500,3300,NA,NA,"BLDU",NA,NA,NA,45,200,"2014-04-26 22:11",82.32,"KAMA 262216Z 21028G45KT 7SM BLDU BKN025 BKN033 31/M13 A2953 RMK AO2 PK WND 20045/2211 T03061128"
"124101","AMA","2014-04-26 22:53:00",-101.7059,35.2194,87.08,12.02,5.98,200,31,0,29.52,993.9,8,43,"BKN","OVC",NA,NA,2900,3800,NA,NA,"BLDU",NA,NA,NA,45,200,"2014-04-26 22:11",82.41,"KAMA 262253Z 20031G43KT 8SM BLDU BKN029 OVC038 31/M11 A2952 RMK AO2 PK WND 20045/2211 SLP939 T03061111"
"124102","AMA","2014-04-26 23:23:00",-101.7059,35.2194,86,10.04,5.67,200,30,0,29.51,NA,6,42,"CLR",NA,NA,NA,NA,NA,NA,NA,"HZ BLDU",NA,NA,NA,44,210,"2014-04-26 23:03",81.57,"KAMA 262323Z 20030G42KT 6SM HZ BLDU CLR 30/M12 A2951 RMK AO2 PK WND 21044/2303 T03001122"
"124103","AMA","2014-04-26 23:53:00",-101.7059,35.2194,84.92,10.04,5.87,200,26,0,29.5,993.4,6,37,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,44,190,"2014-04-26 23:30",80.81,"KAMA 262353Z 20026G37KT 6SM BLDU CLR 29/M12 A2950 RMK AO2 PK WND 19044/2330 SLP934 T02941122 10317 20289 58012"
"124104","AMA","2014-04-27 00:53:00",-101.7059,35.2194,82.04,5,5.13,210,28,0,29.49,993.2,9,38,"SCT",NA,NA,NA,3800,NA,NA,NA,"BLDU",NA,NA,NA,40,190,"2014-04-26 23:54",78.66,"KAMA 270053Z 21028G38KT 9SM BLDU SCT038 28/M15 A2949 RMK AO2 PK WND 19040/2354 SLP932 T02781150"
"124125","AMA","2014-04-27 15:53:00",-101.7059,35.2194,64.04,26.06,23.54,240,30,0,29.43,991.7,7,42,"BKN","OVC",NA,NA,2900,3700,NA,NA,"BLDU",NA,NA,NA,43,240,"2014-04-27 15:05",64.04,"KAMA 271553Z 24030G42KT 7SM BLDU BKN029 OVC037 18/M03 A2943 RMK AO2 PK WND 24043/1505 SLP917 T01781033"
"124126","AMA","2014-04-27 16:12:00",-101.7059,35.2194,66.02,24.98,21.01,240,29,0,29.43,NA,7,42,"BKN","OVC",NA,NA,3000,3700,NA,NA,"BLDU",NA,NA,NA,42,250,"2014-04-27 16:03",66.02,"KAMA 271612Z 24029G42KT 7SM BLDU BKN030 OVC037 19/M04 A2943 RMK AO2 PK WND 25042/1603 T01891039"
"124127","AMA","2014-04-27 16:53:00",-101.7059,35.2194,66.92,24.98,20.36,260,29,0,29.43,991.3,7,40,"OVC",NA,NA,NA,3300,NA,NA,NA,"BLDU",NA,NA,NA,43,240,"2014-04-27 16:16",66.92,"KAMA 271653Z 26029G40KT 7SM BLDU OVC033 19/M04 A2943 RMK AO2 PK WND 24043/1616 SLP913 T01941039"
"124128","AMA","2014-04-27 17:53:00",-101.7059,35.2194,71.06,24.08,17.02,250,23,0,29.42,991.3,10,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,36,250,"2014-04-27 17:08",68.67,"KAMA 271753Z 25023G35KT 10SM BLDU CLR 22/M04 A2942 RMK AO2 PK WND 25036/1708 SLP913 T02171044 10217 20083 58005"
"124129","AMA","2014-04-27 18:53:00",-101.7059,35.2194,73.04,21.92,14.53,260,23,0,29.4,990.9,10,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,35,250,"2014-04-27 18:50",70.73,"KAMA 271853Z 26023G35KT 10SM BLDU CLR 23/M06 A2940 RMK AO2 PK WND 25035/1850 SLP909 T02281056"
"124178","AMA","2014-04-29 14:53:00",-101.7059,35.2194,53.96,23,29.72,340,28,0,30.01,1013.7,2,39,"FEW","BKN",NA,NA,1100,6500,NA,NA,"HZ BLDU",NA,NA,NA,39,310,"2014-04-29 14:16",53.96,"KAMA 291453Z 34028G39KT 2SM HZ BLDU FEW011 BKN065 12/M05 A3001 RMK AO2 PK WND 31039/1416 SFC VIS 6 SLP137 T01221050 51011"
"124179","AMA","2014-04-29 15:02:00",-101.7059,35.2194,53.96,21.92,28.39,340,33,0,30.02,NA,3,41,"SCT","SCT","BKN",NA,2400,3500,6500,NA,"HZ BLDU",NA,NA,NA,41,340,"2014-04-29 15:02",53.96,"KAMA 291502Z 34033G41KT 3SM HZ BLDU SCT024 SCT035 BKN065 12/M06 A3002 RMK AO2 PK WND 34041/1502 SFC VIS 3 T01221056"
"124180","AMA","2014-04-29 15:14:00",-101.7059,35.2194,53.96,21.02,27.33,340,29,0,30.01,NA,2.5,42,"BKN","BKN","BKN",NA,2600,3900,6500,NA,"HZ BLDU",NA,NA,NA,42,320,"2014-04-29 15:12",53.96,"KAMA 291514Z 34029G42KT 2 1/2SM HZ BLDU BKN026 BKN039 BKN065 12/M06 A3001 RMK AO2 PK WND 32042/1512 TWR VIS 3 T01221061"
"124181","AMA","2014-04-29 15:28:00",-101.7059,35.2194,53.96,21.02,27.33,340,31,0,30.02,NA,1,45,"BKN","OVC",NA,NA,2700,3500,NA,NA,"HZ BLDU",NA,NA,NA,45,330,"2014-04-29 15:25",53.96,"KAMA 291528Z 34031G45KT 1SM R04/P6000FT HZ BLDU BKN027 OVC035 12/M06 A3002 RMK AO2 PK WND 33045/1525 SFC VIS 2 T01221061"
"124182","AMA","2014-04-29 15:53:00",-101.7059,35.2194,51.98,23,31.96,340,29,0,30.02,1014.3,1,40,"BKN","OVC",NA,NA,2200,3200,NA,NA,"HZ BLDU",NA,NA,NA,45,330,"2014-04-29 15:25",51.98,"KAMA 291553Z 34029G40KT 1SM R04/P6000FT HZ BLDU BKN022 OVC032 11/M05 A3002 RMK AO2 PK WND 33045/1525 SFC VIS 1 1/4 SLP143 T01111050"
"124183","AMA","2014-04-29 16:53:00",-101.7059,35.2194,53.06,21.92,29.35,340,29,0,30.03,1015,1.5,41,"BKN","OVC",NA,NA,2800,3500,NA,NA,"HZ BLDU",NA,NA,NA,44,340,"2014-04-29 16:37",53.06,"KAMA 291653Z 34029G41KT 1 1/2SM HZ BLDU BKN028 OVC035 12/M06 A3003 RMK AO2 PK WND 34044/1637 SFC VIS 3 SLP150 T01171056"
"124184","AMA","2014-04-29 17:21:00",-101.7059,35.2194,53.96,21.92,28.39,340,28,0,30.02,NA,1.5,41,"BKN","OVC",NA,NA,3000,3500,NA,NA,"HZ BLDU",NA,NA,NA,41,340,"2014-04-29 17:19",53.96,"KAMA 291721Z 34028G41KT 1 1/2SM HZ BLDU BKN030 OVC035 12/M06 A3002 RMK AO2 PK WND 34041/1719 SFC VIS 4 T01221056"
"124185","AMA","2014-04-29 17:53:00",-101.7059,35.2194,53.96,23,29.72,340,31,0,30.02,1014.9,1.5,39,"BKN","OVC",NA,NA,3000,4000,NA,NA,"HZ BLDU",NA,NA,NA,42,320,"2014-04-29 17:30",53.96,"KAMA 291753Z 34031G39KT 1 1/2SM HZ BLDU BKN030 OVC040 12/M05 A3002 RMK AO2 PK WND 32042/1730 SFC VIS 2 1/2 SLP149 T01221050 10128 20072 50003"
"124186","AMA","2014-04-29 18:15:00",-101.7059,35.2194,53.96,24.08,31.09,340,33,0,30.03,NA,1.5,42,"BKN","OVC",NA,NA,2900,3600,NA,NA,"HZ BLDU",NA,NA,NA,42,340,"2014-04-29 18:11",53.96,"KAMA 291815Z 34033G42KT 1 1/2SM HZ BLDU BKN029 OVC036 12/M04 A3003 RMK AO2 PK WND 34042/1811 SFC VIS 2 1/2 T01221044"
"124187","AMA","2014-04-29 18:53:00",-101.7059,35.2194,55.94,24.98,30.04,330,28,0,30.01,1014.2,1.5,41,"BKN","OVC",NA,NA,2500,3500,NA,NA,"HZ BLDU",NA,NA,NA,45,350,"2014-04-29 18:25",55.94,"KAMA 291853Z 33028G41KT 1 1/2SM HZ BLDU BKN025 OVC035 13/M04 A3001 RMK AO2 PK WND 35045/1825 SFC VIS 2 1/2 SLP142 T01331039"
"124188","AMA","2014-04-29 19:53:00",-101.7059,35.2194,55.94,24.98,30.04,350,30,0,30.01,1014.2,1.5,37,"BKN","OVC",NA,NA,2900,3600,NA,NA,"HZ BLDU",NA,NA,NA,40,320,"2014-04-29 19:37",55.94,"KAMA 291953Z AUTO 35030G37KT 1 1/2SM HZ BLDU BKN029 OVC036 13/M04 A3001 RMK AO2 PK WND 32040/1937 SFC VIS 2 SLP142 T01331039"
"124189","AMA","2014-04-29 20:07:00",-101.7059,35.2194,57.92,24.08,26.93,330,30,0,30,NA,1.5,38,"SCT","OVC",NA,NA,2500,3300,NA,NA,"HZ BLDU",NA,NA,NA,38,340,"2014-04-29 20:07",57.92,"KAMA 292007Z 33030G38KT 1 1/2SM HZ BLDU SCT025 OVC033 14/M04 A3000 RMK AO2 PK WND 34038/2007 SFC VIS 1 3/4 T01441044"
"124190","AMA","2014-04-29 20:15:00",-101.7059,35.2194,57.02,24.08,27.82,340,28,0,30,NA,1.5,38,"BKN","OVC",NA,NA,2600,3300,NA,NA,"HZ BLDU",NA,NA,NA,38,350,"2014-04-29 20:10",57.02,"KAMA 292015Z 34028G38KT 1 1/2SM HZ BLDU BKN026 OVC033 14/M04 A3000 RMK AO2 PK WND 35038/2010 SFC VIS 1 3/4 T01391044"
"124191","AMA","2014-04-29 20:53:00",-101.7059,35.2194,57.92,24.98,27.96,340,27,0,30,1013.6,1.5,40,"BKN","OVC",NA,NA,2600,3200,NA,NA,"HZ BLDU",NA,NA,NA,45,340,"2014-04-29 20:40",57.92,"KAMA 292053Z 34027G40KT 1 1/2SM HZ BLDU BKN026 OVC032 14/M04 A3000 RMK AO2 PK WND 34045/2040 SFC VIS 1 3/4 SLP136 T01441039 58007"
"124192","AMA","2014-04-29 21:53:00",-101.7059,35.2194,59,21.92,23.66,350,29,0,29.99,1013.3,1.5,39,"BKN","OVC",NA,NA,2800,3400,NA,NA,"HZ BLDU",NA,NA,NA,44,320,"2014-04-29 20:58",59,"KAMA 292153Z 35029G39KT 1 1/2SM HZ BLDU BKN028 OVC034 15/M06 A2999 RMK AO2 PK WND 32044/2058 SFC VIS 2 SLP133 T01501056"
"124193","AMA","2014-04-29 22:28:00",-101.7059,35.2194,57.02,23,26.59,330,29,0,30.01,NA,1.5,41,"BKN","OVC",NA,NA,3000,3800,NA,NA,"HZ BLDU",NA,NA,NA,42,320,"2014-04-29 22:01",57.02,"KAMA 292228Z 33029G41KT 1 1/2SM HZ BLDU BKN030 OVC038 14/M05 A3001 RMK AO2 PK WND 32042/2201 SFC VIS 2 T01391050"
"124194","AMA","2014-04-29 22:48:00",-101.7059,35.2194,57.2,23,26.42,350,28,0,30.01,NA,1.5,37,"BKN","OVC",NA,NA,2800,3500,NA,NA,"HZ BLDU",NA,NA,NA,42,320,"2014-04-29 22:01",57.2,"KAMA 292248Z 35028G37KT 1 1/2SM HZ BLDU BKN028 OVC035 14/M05 A3001 RMK AO2 PK WND 32042/2201 SFC VIS 2"
"124195","AMA","2014-04-29 22:53:00",-101.7059,35.2194,57.02,23,26.59,330,26,0,30.01,1014.3,1.5,39,"BKN","OVC",NA,NA,2800,3500,NA,NA,"HZ BLDU",NA,NA,NA,42,320,"2014-04-29 22:01",57.02,"KAMA 292253Z 33026G39KT 1 1/2SM HZ BLDU BKN028 OVC035 14/M05 A3001 RMK AO2 PK WND 32042/2201 SFC VIS 2 SLP143 T01391050"
"124196","AMA","2014-04-29 23:43:00",-101.7059,35.2194,57.02,21.02,24.46,340,32,0,30.02,NA,1.5,41,"BKN","OVC",NA,NA,3000,3800,NA,NA,"HZ BLDU",NA,NA,NA,41,330,"2014-04-29 23:39",57.02,"KAMA 292343Z 34032G41KT 1 1/2SM HZ BLDU BKN030 OVC038 14/M06 A3002 RMK AO2 PK WND 33041/2339 SFC VIS 2 1/2 T01391061"
"124197","AMA","2014-04-29 23:53:00",-101.7059,35.2194,57.02,21.02,24.46,340,31,0,30.02,1014.6,1.5,44,"OVC",NA,NA,NA,3200,NA,NA,NA,"HZ BLDU",NA,NA,NA,44,350,"2014-04-29 23:51",57.02,"KAMA 292353Z 34031G44KT 1 1/2SM HZ BLDU OVC032 14/M06 A3002 RMK AO2 PK WND 35044/2351 SFC VIS 3 SLP146 T01391061 10156 20117 51007"
"124198","AMA","2014-04-30 00:53:00",-101.7059,35.2194,53.96,24.08,31.09,350,25,0,30.04,1015.4,2,33,"OVC",NA,NA,NA,3200,NA,NA,NA,"HZ BLDU",NA,NA,NA,39,350,"2014-04-30 00:16",53.96,"KAMA 300053Z 35025G33KT 2SM HZ BLDU OVC032 12/M04 A3004 RMK AO2 PK WND 35039/0016 SFC VIS 3 SLP154 T01221044"
"124199","AMA","2014-04-30 01:41:00",-101.7059,35.2194,51.98,24.98,34.72,360,24,0,30.06,NA,3,29,"OVC",NA,NA,NA,3900,NA,NA,NA,"HZ BLDU",NA,NA,NA,38,360,"2014-04-30 00:57",51.98,"KAMA 300141Z 36024G29KT 3SM HZ BLDU OVC039 11/M04 A3006 RMK AO2 PK WND 36038/0057 SFC VIS 4 T01111039"
"124200","AMA","2014-04-30 01:53:00",-101.7059,35.2194,51.98,24.98,34.72,360,23,0,30.06,1015.9,3,32,"OVC",NA,NA,NA,3500,NA,NA,NA,"HZ BLDU",NA,NA,NA,38,360,"2014-04-30 00:57",51.98,"KAMA 300153Z 36023G32KT 3SM HZ BLDU OVC035 11/M04 A3006 RMK AO2 PK WND 36038/0057 SFC VIS 4 SLP159 T01111039"
"124201","AMA","2014-04-30 02:53:00",-101.7059,35.2194,50,24.98,37.36,360,26,0,30.1,1017.4,6,34,"OVC",NA,NA,NA,4000,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,360,"2014-04-30 02:52",42.03,"KAMA 300253Z 36026G34KT 6SM HZ BLDU OVC040 10/M04 A3010 RMK AO2 PK WND 36034/0252 SLP174 T01001039 53026"
"124202","AMA","2014-04-30 03:53:00",-101.7059,35.2194,48.02,26.06,42.07,350,21,0,30.13,1018.7,8,28,"OVC",NA,NA,NA,3800,NA,NA,NA,"BLDU",NA,NA,NA,28,350,"2014-04-30 03:52",40.22,"KAMA 300353Z 35021G28KT 8SM BLDU OVC038 09/M03 A3013 RMK AO2 PK WND 35028/0352 SLP187 T00891033"
"124203","AMA","2014-04-30 04:53:00",-101.7059,35.2194,46.04,26.96,47.05,350,21,0,30.13,1018.8,10,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,32,350,"2014-04-30 04:13",37.58,"KAMA 300453Z AUTO 35021G27KT 10SM BLDU CLR 08/M03 A3013 RMK AO2 PK WND 35032/0413 SLP188 T00781028"
"124204","AMA","2014-04-30 05:53:00",-101.7059,35.2194,44.06,28.04,53.03,360,18,0,30.16,1019.8,10,24,"FEW",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,29,360,"2014-04-30 04:54",35.62,"KAMA 300553Z AUTO 36018G24KT 10SM BLDU FEW100 07/M02 A3016 RMK AO2 PK WND 36029/0454 SLP198 T00671022 10139 20067 401560067 51017"
"124205","AMA","2014-04-30 06:53:00",-101.7059,35.2194,42.08,28.94,59.36,340,15,0,30.19,1020.9,10,22,"SCT",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,27,350,"2014-04-30 06:13",33.85,"KAMA 300653Z AUTO 34015G22KT 10SM BLDU SCT100 06/M02 A3019 RMK AO2 PK WND 35027/0613 SLP209 T00561017"
"124206","AMA","2014-04-30 07:53:00",-101.7059,35.2194,41,28.04,59.65,350,14,0,30.2,1021.3,10,26,"SCT",NA,NA,NA,11000,NA,NA,NA,"BLDU",NA,NA,NA,26,340,"2014-04-30 07:33",32.76,"KAMA 300753Z AUTO 35014G26KT 10SM BLDU SCT110 05/M02 A3020 RMK AO2 PK WND 34026/0733 SLP213 T00501022"
"124207","AMA","2014-04-30 08:53:00",-101.7059,35.2194,39.02,28.04,64.43,350,12,0,30.22,1021.8,10,NA,"SCT","BKN",NA,NA,3600,4300,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,30.94,"KAMA 300853Z AUTO 35012KT 10SM BLDU SCT036 BKN043 04/M02 A3022 RMK AO2 SLP218 T00391022 51018"
"124208","AMA","2014-04-30 09:28:00",-101.7059,35.2194,39.92,28.94,64.54,320,13,0,30.23,NA,10,NA,"SCT","BKN","OVC",NA,2500,2900,4200,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.71,"KAMA 300928Z AUTO 32013KT 10SM BLDU SCT025 BKN029 OVC042 04/M02 A3023 RMK AO2 T00441017"
"124209","AMA","2014-04-30 09:53:00",-101.7059,35.2194,39.02,28.94,66.85,330,16,0,30.23,1022.3,10,22,"BKN",NA,NA,NA,2500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,29.57,"KAMA 300953Z AUTO 33016G22KT 10SM BLDU BKN025 04/M02 A3023 RMK AO2 SLP223 T00391017"
"124210","AMA","2014-04-30 10:01:00",-101.7059,35.2194,37.94,28.94,69.73,330,13,0,30.23,NA,10,NA,"SCT",NA,NA,NA,2500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,29.18,"KAMA 301001Z AUTO 33013KT 10SM BLDU SCT025 03/M02 A3023 RMK AO2 T00331017"
"124222","AMA","2014-04-30 20:56:00",-101.7059,35.2194,60.08,17.06,18.5,320,22,0,30.17,NA,9,31,"BKN",NA,NA,NA,3500,NA,NA,NA,"BLDU",NA,NA,NA,27,320,"2014-04-30 20:56",60.08,"KAMA 302056Z 32022G31KT 9SM BLDU BKN035 16/M08 A3017 RMK AO2 PK WND 32027/2056 T01561083"
"124223","AMA","2014-04-30 21:53:00",-101.7059,35.2194,60.98,15.98,17.1,10,22,0,30.15,1019.4,10,29,"OVC",NA,NA,NA,3700,NA,NA,NA,"BLDU",NA,NA,NA,34,350,"2014-04-30 21:33",60.98,"KAMA 302153Z 01022G29KT 10SM BLDU OVC037 16/M09 A3015 RMK AO2 PK WND 35034/2133 SLP194 T01611089"
"124224","AMA","2014-04-30 21:59:00",-101.7059,35.2194,60.98,15.98,17.1,340,19,0,30.15,NA,10,31,"FEW",NA,NA,NA,5000,NA,NA,NA,"BLDU",NA,NA,NA,31,350,"2014-04-30 21:56",60.98,"KAMA 302159Z 34019G31KT 10SM BLDU FEW050 16/M09 A3015 RMK AO2 PK WND 35031/2156 T01611089"
"124225","AMA","2014-04-30 22:53:00",-101.7059,35.2194,60.98,17.06,17.92,330,22,0,30.14,1019.2,9,29,"FEW",NA,NA,NA,5000,NA,NA,NA,"BLDU",NA,NA,NA,31,340,"2014-04-30 22:37",60.98,"KAMA 302253Z 33022G29KT 9SM BLDU FEW050 16/M08 A3014 RMK AO2 PK WND 34031/2237 SLP192 T01611083"
"124226","AMA","2014-04-30 23:53:00",-101.7059,35.2194,60.08,15.98,17.65,340,19,0,30.14,1019.2,9,26,"FEW",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,30,340,"2014-04-30 23:21",60.08,"KAMA 302353Z 34019G26KT 9SM BLDU FEW100 16/M09 A3014 RMK AO2 PK WND 34030/2321 SLP192 T01561089 10167 20122 56012"
"124227","AMA","2014-05-01 00:53:00",-101.7059,35.2194,57.92,15.08,18.34,350,18,0,30.15,1019.3,8,NA,"OVC",NA,NA,NA,3300,NA,NA,NA,"BLDU",NA,NA,NA,29,340,"2014-05-01 00:09",57.92,"KAMA 010053Z 35018KT 8SM BLDU OVC033 14/M09 A3015 RMK AO2 PK WND 34029/0009 SLP193 T01441094"
"124228","AMA","2014-05-01 01:53:00",-101.7059,35.2194,53.96,15.98,22.02,340,13,0,30.18,1020.9,10,NA,"FEW",NA,NA,NA,4300,NA,NA,NA,"BLDU",NA,NA,NA,27,350,"2014-05-01 01:05",53.96,"KAMA 010153Z 34013KT 10SM BLDU FEW043 12/M09 A3018 RMK AO2 PK WND 35027/0105 SLP209 T01221089"
"124229","AMA","2014-05-01 02:53:00",-101.7059,35.2194,51.08,15.98,24.48,350,8,0,30.21,1021.5,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"KAMA 010253Z 35008KT 10SM BLDU CLR 11/M09 A3021 RMK AO2 SLP215 T01061089 53021"
"124230","AMA","2014-05-01 03:53:00",-101.7059,35.2194,48.02,15.98,27.43,350,9,0,30.24,1022.7,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,43.43,"KAMA 010353Z 35009KT 10SM BLDU CLR 09/M09 A3024 RMK AO2 SLP227 T00891089"
"124492","AMA","2014-05-11 20:53:00",-101.7059,35.2194,93.92,12.92,5.02,200,31,0,29.56,994.7,6,39,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,87.37,"KAMA 112053Z 20031G39KT 6SM BLDU CLR 34/M11 A2956 RMK AO2 PK WND 21043/2029 SLP947 T03441106 56020"
"124493","AMA","2014-05-11 21:53:00",-101.7059,35.2194,93.02,10.94,4.73,200,33,0,29.54,994,6,42,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,86.65,"KAMA 112153Z 20033G42KT 6SM BLDU CLR 34/M12 A2954 RMK AO2 PK WND 22043/2057 SLP940 T03391117"
