"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"1595","HOB","2001-04-06 20:50:00",-103.217,32.6875,86,33.8,15.48,210,35,NA,29.57,NA,3,50,"BKN","   ","   ",NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,82.66,"KHOB 062050Z 21035G50KT 3SM BLDU BKN030 30/01 A2957 RMK SLPNO"
"1596","HOB","2001-04-06 21:15:00",-103.217,32.6875,69.8,39.2,32.72,240,35,NA,29.66,NA,1.5,48,"BKN","   ","   ",NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 062115Z 24035G48KT 1 1/2SM BLDU BKN030 21/04 A2966 RMK SLPNO"
"1597","HOB","2001-04-06 21:50:00",-103.217,32.6875,66.2,35.6,32.14,250,30,NA,29.68,NA,1.5,45,"VV ","   ","   ",NA,1000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 062150Z 25030G45KT 1 1/2SM BLDU VV010 19/02 A2968 RMK SLPNO"
"1599","HOB","2001-04-06 23:50:00",-103.217,32.6875,64.4,17.6,16.26,250,25,NA,29.78,NA,2,37,"VV ","   ","   ",NA,1000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 062350Z 25025G37KT 2SM BLDU VV010 18/M08 A2978 RMK SLPNO 10304"
"1666","HOB","2001-04-10 23:50:00",-103.217,32.6875,77,28.4,16.67,220,20,NA,29.5,NA,6,NA,"OVC","   ","   ",NA,10000,NA,NA,NA,"BLSA",NA,NA,NA,NA,NA,NA,75.18,"KHOB 102350Z 22020KT 6SM BLSA OVC100 25/M02 A2950 RMK SLPNO 10270"
"1667","HOB","2001-04-11 00:50:00",-103.217,32.6875,73.4,21.2,13.93,240,25,NA,29.53,NA,4,35,"OVC","   ","   ",NA,1000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.09,"KHOB 110050Z 24025G35KT 4SM BLDU OVC010 23/-06 A2953 RMK SLPNO"
"1668","HOB","2001-04-11 01:50:00",-103.217,32.6875,66.2,19.4,16.5,240,25,NA,29.58,NA,4,35,"OVC","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 110150Z 24025G35KT 4SM BLDU OVC100 19/M07 A2958 RMK SLPNO"
"1669","HOB","2001-04-11 02:50:00",-103.217,32.6875,62.6,14,14.81,240,25,NA,29.62,NA,4,35,"OVC","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 110250Z 24025G35KT 4SM BLDU OVC100 17/M10 A2962 RMK SLPNO"
"2323","HOB","2001-05-21 13:50:00",-103.217,32.6875,50,32,49.81,20,25,NA,30.14,NA,5,35,"SCT","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.18,"KHOB 211350Z 02025G35KT 5SM BLDU SCT200 10/00 A3014 RMK SLPNO"
"2324","HOB","2001-05-21 14:50:00",-103.217,32.6875,51.8,32,46.59,20,20,NA,30.18,NA,5,35,"BKN","   ","   ",NA,9000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.8,"KHOB 211450Z 02020G35KT 5SM BLDU BKN090 11/M00 A3018 RMK SLPNO"
"3453","HOB","2001-07-27 23:38:00",-103.217,32.6875,91.4,62.6,38.45,70,20,NA,30.02,NA,3,NA,"BKN","   ","   ",NA,7000,NA,NA,NA,"DS",NA,NA,NA,NA,NA,NA,91.4,"KHOB 272338Z 07020KT 3SM DS BKN070CB 33/17 A3002 RMK CB E VIS E 1 SLPNO"
"3454","HOB","2001-07-27 23:50:00",-103.217,32.6875,86,62.6,45.61,60,20,NA,30.03,NA,3,NA,"BKN","   ","   ",NA,7000,NA,NA,NA,"DS",NA,NA,NA,NA,NA,NA,86.72,"KHOB 272350Z 06020KT 3SM DS BKN070CB 30/17 A3003 RMK VIS E 1 CB E SLPNO 10 384"
"4736","HOB","2001-10-11 01:40:00",-103.217,32.6875,71.6,37.4,28.68,330,40,NA,30.09,NA,3,NA,"OVC","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.81,"KHOB 110140Z 33040KT 3SM BLDU OVC150 22/03 A3009 RMK SLPNO LTG DSNT NW"
"4737","HOB","2001-10-11 01:50:00",-103.217,32.6875,62.6,44.6,51.72,350,25,NA,30.08,NA,6,35,"OVC","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 110150Z 35025G35KT 6SM BLDU OVC150 17/07 A3008 RMK SLPNO LTG OVHD"
"4767","HOB","2001-10-12 21:35:00",-103.217,32.6875,68,39.2,34.8,320,28,NA,29.79,NA,3,42,"BKN","   ","   ",NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 122135Z 32028G42KT 3SM BLDU BKN030 20/04 A2979 RMK SLPNO"
"4768","HOB","2001-10-12 21:50:00",-103.217,32.6875,57.2,42.8,58.52,330,25,NA,29.82,NA,3,40,"OVC","   ","   ",NA,2000,NA,NA,NA,"RA BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 122150Z 33025G40KT 3SM RA BLDU OVC020 14/06 A2982 RMK SLPNO"
"4770","HOB","2001-10-12 22:50:00",-103.217,32.6875,57.2,46.4,67.12,340,24,NA,29.89,NA,4,32,"BKN","   ","   ",NA,3000,NA,NA,NA,"-RA BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 122250Z 34024G32KT 4SM -RA BLDU BKN030 14/08 A2989 RMK SLPNO"
"4814","HOB","2001-10-15 16:55:00",-103.217,32.6875,69.8,35.6,28.39,20,20,NA,30.23,NA,5,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 151655Z 02020G30KT 5SM BLDU SKC 21/02 A3023 RMK SLPNO"
"4815","HOB","2001-10-15 17:50:00",-103.217,32.6875,69.8,37.4,30.49,20,20,NA,30.26,NA,3,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 151750Z 02020G30KT 3SM BLDU SKC 21/03 A3026 RMK SLPNO 20087"
"4816","HOB","2001-10-15 18:50:00",-103.217,32.6875,69.8,39.2,32.72,10,20,NA,30.27,NA,3,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 151850Z 01020G30KT 3SM BLDU SKC 21/04 A3027 RMK SLPNO"
"4818","HOB","2001-10-15 20:50:00",-103.217,32.6875,69.8,39.2,32.72,20,20,NA,30.3,NA,3,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 152050Z 02020G30KT 3SM BLDU SKC 21/04 A3030 RMK SLPNO"
"4819","HOB","2001-10-15 21:50:00",-103.217,32.6875,66.2,37.4,34.51,30,20,NA,30.33,NA,3,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 152150Z 03020G30KT 3SM BLDU SKC 19/03 A3033 RMK SLPNO"
"5197","HOB","2001-11-08 14:55:00",-103.217,32.6875,50,26.6,39.95,20,20,NA,30.4,NA,5,30,"FEW","   ","   ",NA,10000,NA,NA,NA,"DU",NA,NA,NA,NA,NA,NA,43.05,"KHOB 081455Z 02020G30KT 5SM DU FEW100 10/M03 A3040 RMK SLPNO"
"5198","HOB","2001-11-08 15:50:00",-103.217,32.6875,51.8,28.4,40.25,20,25,NA,30.42,NA,5,NA,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.8,"KHOB 081550Z 02025KT 5SM BLDU FEW150 11/M02 A3042 RMK SLPNO"
"5199","HOB","2001-11-08 16:50:00",-103.217,32.6875,55.4,30.2,37.97,10,20,NA,30.47,NA,5,NA,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 081650Z 01020KT 5SM BLDU SCT150 13/M01 A3047 RMK SLPNO"
"5200","HOB","2001-11-08 17:55:00",-103.217,32.6875,57.2,33.8,41.13,10,20,NA,30.47,NA,5,NA,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 081755Z 01020KT 5SM BLDU FEW150 14/01 A3047 RMK SLPNO"
"5201","HOB","2001-11-08 18:50:00",-103.217,32.6875,59,35.6,41.42,20,15,NA,30.45,NA,5,24,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 081850Z 02015G24KT 5SM BLDU SKC 15/02 A3045 RMK SLPNO 20099"
"6432","HOB","2002-01-20 19:50:00",-103.217,32.6875,66.2,10.4,11.14,240,25,NA,29.79,NA,7,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 201950Z 24025G35KT 7SM BLDU SKC 19/M12 A2979 RMK SLPNO"
"6770","HOB","2002-02-10 02:50:00",-103.217,32.6875,42.8,19.4,38.75,10,16,NA,30.36,NA,8,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,34.5,"KHOB 100250Z 01016G25KT 8SM BLDU SKC 06/M07 A3036 RMK SLPNO"
"6771","HOB","2002-02-10 03:50:00",-103.217,32.6875,41,19.4,41.54,10,18,NA,30.41,NA,8,29,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.6,"KHOB 100350Z 01018G29KT 8SM BLDU SKC 05/M07 A3041 RMK SLPNO"
"6772","HOB","2002-02-10 04:47:00",-103.217,32.6875,41,21.2,44.85,10,18,NA,30.44,NA,7,32,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.6,"KHOB 100447Z 01018G32KT 7SM BLDU SKC 05/M06 A3044 RMK SLPNO 401402041 LAST"
"6810","HOB","2002-02-12 16:50:00",-103.217,32.6875,44.6,23,42.14,101,20,NA,30.17,NA,10,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,35.87,"KHOB 121650Z 10120G30KT 10SM BLDU SKC 07/M05 A3017 RMK SLPNO"
"6811","HOB","2002-02-12 17:50:00",-103.217,32.6875,48.2,23,36.78,10,15,NA,30.19,NA,6,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.78,"KHOB 121750Z 01015G25KT 6SM BLDU SKC 09/M05 A3019 RMK SLPNO"
"6812","HOB","2002-02-12 18:50:00",-103.217,32.6875,50,24.8,37.08,10,20,NA,30.19,NA,6,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,43.05,"KHOB 121850Z 01020KT 6SM BLDU SKC 10/M04 A3019 RMK SLPNO 21033"
"6918","HOB","2002-02-19 01:50:00",-103.217,32.6875,64.4,26.6,23.77,270,15,NA,29.73,NA,6,NA,"BKN","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 190150Z 27015KT 6SM BLDU BKN200 18/M03 A2973 RMK SLPNO"
"6954","HOB","2002-02-21 16:50:00",-103.217,32.6875,53.6,30.2,40.54,10,25,NA,30.35,NA,5,35,"SCT","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 211650Z 01025G35KT 5SM BLDU SCT120 12/M01 A3035 RMK SLPNO"
"6955","HOB","2002-02-21 17:50:00",-103.217,32.6875,55.4,28.4,35.28,10,25,NA,30.39,NA,5,35,"BKN","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 211750Z 01025G35KT 5SM BLDU BKN120 13/M02 A3039"
"6956","HOB","2002-02-21 18:50:00",-103.217,32.6875,57.2,28.4,33.05,20,25,NA,30.41,NA,6,35,"BKN","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 211850Z 02025G35KT 6SM BLDU BKN120 14/M02 A3041 RMK SLPNO 20061"
"7029","HOB","2002-02-25 23:50:00",-103.217,32.6875,66.2,24.8,20.72,10,25,NA,30.09,NA,3,37,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 252350Z 01025G37KT 03SM BLDU SKC 19/M04 A3009 RMK SLPNO 10244"
"7030","HOB","2002-02-26 00:50:00",-103.217,32.6875,48.2,21.2,34.09,20,21,NA,30.18,NA,3,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,40.46,"KHOB 260050Z 02021G35KT 3SM BLDU SKC 09/M06 A3018 RMK SLPNO"
"7031","HOB","2002-02-26 01:50:00",-103.217,32.6875,35.6,19.4,51.33,30,17,NA,30.26,NA,6,27,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,24.79,"KHOB 260150Z 03017G27KT 6SM BLDU SKC 02/M07 A3026 RMK SLPNO"
"7097","HOB","2002-03-01 23:50:00",-103.217,32.6875,69.8,12.2,10.66,250,27.21,NA,29.57,NA,6,46.65,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 012350Z 25014G24 6SM BLDU SKC 21/M11 A2957 RMK SLPNO 10240"
"7098","HOB","2002-03-02 00:50:00",-103.217,32.6875,66.2,12.2,12.06,220,14,NA,29.58,NA,5,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 020050Z 22014KT 5SM BLDU SKC 19/M11 A2958 RMK SLPNO"
"7099","HOB","2002-03-02 01:50:00",-103.217,32.6875,60.8,14,15.78,240,10,NA,29.61,NA,5,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"DU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 020150Z 24010KT 5SM DU SKC 16/M10 A2961 RMK SLPNO"
"7100","HOB","2002-03-02 02:34:00",-103.217,32.6875,55.4,12.2,17.7,10,25,NA,29.69,NA,0.5,40,"VV ","   ","   ",NA,100,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 020234Z 01025G40KT 1/2SM BLDU VV001 13/M11 A2969 RMK WNDSHFT FROPA"
"7101","HOB","2002-03-02 02:50:00",-103.217,32.6875,39.2,12.2,32.58,10,25,NA,29.72,NA,1,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,27.56,"KHOB 020250Z 01025G35KT 1SM BLDU SKC 04/M11 A2972 RMK SLPNO"
"7102","HOB","2002-03-02 03:50:00",-103.217,32.6875,30.2,8.6,39.7,20,20,NA,29.77,NA,3,34,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,16.75,"KHOB 020350Z 02020G34KT 3SM BLDU SKC M01/M13 A2977 RMK SLPNO"
"7209","HOB","2002-03-08 19:50:00",-103.217,32.6875,77,15.8,9.79,240,25,NA,29.74,NA,5,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,74.86,"KHOB 081950Z 24025G35KT 5SM BLDU SKC 25/M09 A2974 RMK SLPNO"
"7210","HOB","2002-03-08 20:50:00",-103.217,32.6875,77,17.6,10.59,240,30,NA,29.71,NA,5,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,74.9,"KHOB 082050Z 24030G40KT 5SM BLDU SKC 25/M08 A2971 RMK SLPNO"
"7211","HOB","2002-03-08 21:50:00",-103.217,32.6875,77,15.8,9.79,230,25,NA,29.71,NA,5,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,74.86,"KHOB 082150Z 23025G35KT 5SM BLDU SKC 25/M09 A2971 RMK SLPNO"
"7212","HOB","2002-03-08 22:50:00",-103.217,32.6875,77,15.8,9.79,240,25,NA,29.73,NA,5,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,74.86,"KHOB 082250Z 24025G35KT 5SM BLDU SKC 25/M09 A2973 RMK SLPNO"
"7213","HOB","2002-03-08 23:50:00",-103.217,32.6875,75.2,15.8,10.4,240,20,NA,29.75,NA,3,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,72.91,"KHOB 082350Z 24020G30KT 3SM BLDU SKC 24/M09 A2975 RMK SLPNO 10257"
"7214","HOB","2002-03-09 00:50:00",-103.217,32.6875,71.6,17.6,12.69,250,15,NA,29.8,NA,3,25,"FEW","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.06,"KHOB 090050Z 25015G25KT 3SM BLDU FEW200 22/M08 A2980 RMK SLPNO"
"7257","HOB","2002-03-11 17:50:00",-103.217,32.6875,71.6,21.2,14.8,300,25,NA,29.92,NA,6,45,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.16,"KHOB 111750Z 30025G45KT 6SM BLDU SKC 22/M06 A2992 RMK SLPNO 20026"
"7259","HOB","2002-03-11 19:50:00",-103.217,32.6875,73.4,24.8,16.2,300,30,NA,29.92,NA,5,45,"FEW","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.2,"KHOB 111950Z 30030G45KT 5SM BLDU FEW100 23/M04 A2992 RMK SLPNO"
"7260","HOB","2002-03-11 20:50:00",-103.217,32.6875,75.2,26.6,16.43,320,27,NA,29.92,NA,7,42,"FEW","   ","   ",NA,18000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,73.19,"KHOB 112050Z 32027G42KT 7SM BLDU FEW180 24/M03 A2992 RMK SLPNO"
"7261","HOB","2002-03-11 21:50:00",-103.217,32.6875,73.4,24.8,16.2,340,22,NA,29.96,NA,7,33,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.2,"KHOB 112150Z 34022G33KT 7SM BLDU SKC 23/M04 A2996 RMK SLPNO"
